Entity,Code,Year,Consumption of Ozone-Depleting Substances - All
Trinidad and Tobago,TTO,1992,137.1
Trinidad and Tobago,TTO,1993,116.6
Trinidad and Tobago,TTO,1994,157.7
Trinidad and Tobago,TTO,1995,163.7
Trinidad and Tobago,TTO,1996,170
Trinidad and Tobago,TTO,1997,190.7
Trinidad and Tobago,TTO,1998,214.8
Trinidad and Tobago,TTO,1999,100.2
Trinidad and Tobago,TTO,2000,109.1
Trinidad and Tobago,TTO,2001,90.7
Trinidad and Tobago,TTO,2002,93.9
Trinidad and Tobago,TTO,2003,74.4
Trinidad and Tobago,TTO,2004,54.9
Trinidad and Tobago,TTO,2005,52.1
Trinidad and Tobago,TTO,2006,73
Trinidad and Tobago,TTO,2007,45.8
Trinidad and Tobago,TTO,2008,56.8
Trinidad and Tobago,TTO,2009,38.5
Trinidad and Tobago,TTO,2010,54.1
Trinidad and Tobago,TTO,2011,34.34
Trinidad and Tobago,TTO,2012,88.9
Trinidad and Tobago,TTO,2013,39.5
Trinidad and Tobago,TTO,2014,26.55
Tunisia,TUN,1989,754.3
Tunisia,TUN,1990,742.2
Tunisia,TUN,1991,1084.8
Tunisia,TUN,1992,646.8
Tunisia,TUN,1993,698.5
Tunisia,TUN,1994,523.1
Tunisia,TUN,1995,811.6
Tunisia,TUN,1996,1011.1
Tunisia,TUN,1997,1155.6
Tunisia,TUN,1998,974.7
Tunisia,TUN,1999,739.4
Tunisia,TUN,2000,625.6
Tunisia,TUN,2001,656.1
Tunisia,TUN,2002,552.5
Tunisia,TUN,2003,440.1
Tunisia,TUN,2004,355.5
Tunisia,TUN,2005,284.5
Tunisia,TUN,2006,100.5
Tunisia,TUN,2007,55.6
Tunisia,TUN,2008,59.2
Tunisia,TUN,2009,67.5
Tunisia,TUN,2010,43.6
Tunisia,TUN,2011,40.5
Tunisia,TUN,2012,39.29
Tunisia,TUN,2013,38.71
Turkey,TUR,1989,3493.1
Turkey,TUR,1990,4361
Turkey,TUR,1991,3720.6
Turkey,TUR,1992,4628.4
Turkey,TUR,1993,5050.5
Turkey,TUR,1994,3170.1
Turkey,TUR,1995,4606.9
Turkey,TUR,1996,4904.2
Turkey,TUR,1997,4655.4
Turkey,TUR,1998,4960.4
Turkey,TUR,1999,2439
Turkey,TUR,2000,1592
Turkey,TUR,2001,1154.9
Turkey,TUR,2002,1291.9
Turkey,TUR,2003,1048.8
Turkey,TUR,2004,867.9
Turkey,TUR,2005,774.6
Turkey,TUR,2006,901.1
Turkey,TUR,2007,937.2
Turkey,TUR,2008,762.5
Turkey,TUR,2009,609.9
Turkey,TUR,2010,493.03
Turkey,TUR,2011,427.23
Turkey,TUR,2012,318.18
Turkey,TUR,2013,147.02
Turkmenistan,TKM,1989,177.9
Turkmenistan,TKM,1990,145.2
Turkmenistan,TKM,1991,100.6
Turkmenistan,TKM,1992,70
Turkmenistan,TKM,1993,63.7
Turkmenistan,TKM,1994,58.6
Turkmenistan,TKM,1995,56.7
Turkmenistan,TKM,1996,31.1
Turkmenistan,TKM,1997,27.2
Turkmenistan,TKM,1998,40.8
Turkmenistan,TKM,1999,19.8
Turkmenistan,TKM,2000,23.6
Turkmenistan,TKM,2001,62.1
Turkmenistan,TKM,2002,10.9
Turkmenistan,TKM,2003,63.6
Turkmenistan,TKM,2004,59.2
Turkmenistan,TKM,2005,27.3
Turkmenistan,TKM,2006,22.4
Turkmenistan,TKM,2007,8.3
Turkmenistan,TKM,2008,10.1
Turkmenistan,TKM,2009,13.1
Turkmenistan,TKM,2010,9.6
Turkmenistan,TKM,2011,5.83
Turkmenistan,TKM,2012,7.73
Turkmenistan,TKM,2013,4.16
Turkmenistan,TKM,2014,2.7
Tuvalu,TUV,1989,0.3
Tuvalu,TUV,1991,0
Tuvalu,TUV,1993,0.3
Tuvalu,TUV,1994,0.3
Tuvalu,TUV,1995,0.3
Tuvalu,TUV,1996,0.4
Tuvalu,TUV,1997,0.3
Tuvalu,TUV,1998,0.3
Tuvalu,TUV,1999,0.2
Tuvalu,TUV,2000,0
Tuvalu,TUV,2001,0
Tuvalu,TUV,2002,0
Tuvalu,TUV,2003,0
Tuvalu,TUV,2004,0
Tuvalu,TUV,2005,0
Tuvalu,TUV,2006,0
Tuvalu,TUV,2007,0
Tuvalu,TUV,2008,0
Tuvalu,TUV,2009,0.1
Tuvalu,TUV,2010,0.1
Tuvalu,TUV,2011,0.01
Tuvalu,TUV,2012,0.02
Tuvalu,TUV,2013,0
Tuvalu,TUV,2014,0
Uganda,UGA,1989,14
Uganda,UGA,1990,14.4
Uganda,UGA,1991,14.9
Uganda,UGA,1992,15.8
Uganda,UGA,1993,21
Uganda,UGA,1994,10.1
Uganda,UGA,1995,14.2
Uganda,UGA,1996,15.7
Uganda,UGA,1997,24.5
Uganda,UGA,1998,24.7
Uganda,UGA,1999,24.5
Uganda,UGA,2000,30.5
Uganda,UGA,2001,37.6
Uganda,UGA,2002,44.8
Uganda,UGA,2003,28.6
Uganda,UGA,2004,24.3
Uganda,UGA,2005,6.5
Uganda,UGA,2006,0
Uganda,UGA,2007,0
Uganda,UGA,2008,0
Uganda,UGA,2009,0
Uganda,UGA,2010,0.3
Uganda,UGA,2011,0.12
Uganda,UGA,2012,0.05
Uganda,UGA,2013,0
Ukraine,UKR,1989,4555.7
Ukraine,UKR,1990,4555.7
Ukraine,UKR,1991,4555.7
Ukraine,UKR,1992,3471.7
Ukraine,UKR,1993,1726
Ukraine,UKR,1994,2470.7
Ukraine,UKR,1995,1172.6
Ukraine,UKR,1996,1042.5
Ukraine,UKR,1997,-756.3
Ukraine,UKR,1998,3935.3
Ukraine,UKR,1999,956.8
Ukraine,UKR,2000,864.1
Ukraine,UKR,2001,1099.6
Ukraine,UKR,2002,145.5
Ukraine,UKR,2003,158.2
Ukraine,UKR,2004,164.3
Ukraine,UKR,2005,133.5
Ukraine,UKR,2006,97.3
Ukraine,UKR,2007,93.5
Ukraine,UKR,2008,75
Ukraine,UKR,2009,63.5
Ukraine,UKR,2010,86.9
Ukraine,UKR,2011,93.29
Ukraine,UKR,2012,93.29
Ukraine,UKR,2013,59.4
United Arab Emirates,ARE,1989,837.4
United Arab Emirates,ARE,1990,850.2
United Arab Emirates,ARE,1991,1029.2
United Arab Emirates,ARE,1992,1063.7
United Arab Emirates,ARE,1993,1060.8
United Arab Emirates,ARE,1994,645.5
United Arab Emirates,ARE,1995,717.4
United Arab Emirates,ARE,1996,616
United Arab Emirates,ARE,1997,712.6
United Arab Emirates,ARE,1998,856.8
United Arab Emirates,ARE,1999,671
United Arab Emirates,ARE,2000,625.8
United Arab Emirates,ARE,2001,637.5
United Arab Emirates,ARE,2002,624.2
United Arab Emirates,ARE,2003,612
United Arab Emirates,ARE,2004,645.3
United Arab Emirates,ARE,2005,659.4
United Arab Emirates,ARE,2006,541.1
United Arab Emirates,ARE,2007,512.8
United Arab Emirates,ARE,2008,560.7
United Arab Emirates,ARE,2009,559.5
United Arab Emirates,ARE,2010,583.6
United Arab Emirates,ARE,2011,641.8
United Arab Emirates,ARE,2012,692.62
United Arab Emirates,ARE,2013,539.4
United States,USA,1989,407115.4
United States,USA,1990,232862.2
United States,USA,1991,223032.2
United States,USA,1992,203694.4
United States,USA,1993,192481.3
United States,USA,1994,102786.1
United States,USA,1995,48420.8
United States,USA,1996,14886.7
United States,USA,1997,-2980.6
United States,USA,1998,-2916.6
United States,USA,1999,13034.7
United States,USA,2000,3971.9
United States,USA,2001,22122.2
United States,USA,2002,16206.7
United States,USA,2003,12418.7
United States,USA,2004,13807.6
United States,USA,2005,10901.2
United States,USA,2006,10850
United States,USA,2007,8520.6
United States,USA,2008,6236.8
United States,USA,2009,4285.2
United States,USA,2010,2332.5
United States,USA,2011,1629.78
United States,USA,2012,-67.8
United States,USA,2013,714.38
Uruguay,URY,1989,568
Uruguay,URY,1991,464.8
Uruguay,URY,1992,326.8
Uruguay,URY,1993,241.1
Uruguay,URY,1994,339.7
Uruguay,URY,1995,258.4
Uruguay,URY,1996,187.1
Uruguay,URY,1997,223.5
Uruguay,URY,1998,218.4
Uruguay,URY,1999,143.1
Uruguay,URY,2000,141.3
Uruguay,URY,2001,152
Uruguay,URY,2002,100.9
Uruguay,URY,2003,129.4
Uruguay,URY,2004,115.3
Uruguay,URY,2005,119.1
Uruguay,URY,2006,106.1
Uruguay,URY,2007,55.7
Uruguay,URY,2008,53.9
Uruguay,URY,2009,36.8
Uruguay,URY,2010,30.6
Uruguay,URY,2011,23.62
Uruguay,URY,2012,34.05
Uruguay,URY,2013,15.47
Uruguay,URY,2014,17.8
Uzbekistan,UZB,1989,2537.3
Uzbekistan,UZB,1991,4.4
Uzbekistan,UZB,1993,675.7
Uzbekistan,UZB,1994,278.7
Uzbekistan,UZB,1995,304.4
Uzbekistan,UZB,1996,274.4
Uzbekistan,UZB,1997,57.9
Uzbekistan,UZB,1998,120.1
Uzbekistan,UZB,1999,53.1
Uzbekistan,UZB,2000,44.2
Uzbekistan,UZB,2001,18.1
Uzbekistan,UZB,2002,0.8
Uzbekistan,UZB,2003,2.3
Uzbekistan,UZB,2004,1.8
Uzbekistan,UZB,2005,3.5
Uzbekistan,UZB,2006,3.8
Uzbekistan,UZB,2007,0.1
Uzbekistan,UZB,2008,2.3
Uzbekistan,UZB,2009,1.8
Uzbekistan,UZB,2010,0.9
Uzbekistan,UZB,2011,4.14
Uzbekistan,UZB,2012,2.44
Uzbekistan,UZB,2013,4.58
Vanuatu,VUT,1989,0
Vanuatu,VUT,1991,0
Vanuatu,VUT,1995,0.5
Vanuatu,VUT,1996,0
Vanuatu,VUT,1997,0.4
Vanuatu,VUT,1998,0
Vanuatu,VUT,1999,0
Vanuatu,VUT,2000,0
Vanuatu,VUT,2001,0
Vanuatu,VUT,2002,0
Vanuatu,VUT,2003,0
Vanuatu,VUT,2004,0
Vanuatu,VUT,2005,0
Vanuatu,VUT,2006,0.1
Vanuatu,VUT,2007,0.6
Vanuatu,VUT,2008,1
Vanuatu,VUT,2009,0.1
Vanuatu,VUT,2010,0.5
Vanuatu,VUT,2011,0.08
Vanuatu,VUT,2012,0.06
Vanuatu,VUT,2013,0.06
Vanuatu,VUT,2014,0.04
Vatican,VAT,1989,0.2
Vatican,VAT,1991,0
Vatican,VAT,2008,0.1
Vatican,VAT,2009,0
Vatican,VAT,2010,0
Vatican,VAT,2011,0.02
Vatican,VAT,2012,0
Vatican,VAT,2013,0
Vatican,VAT,2014,0
Venezuela,VEN,1989,3891.3
Venezuela,VEN,1990,4808.6
Venezuela,VEN,1991,4262.5
Venezuela,VEN,1992,4661.9
Venezuela,VEN,1993,3885.2
Venezuela,VEN,1994,3274
Venezuela,VEN,1995,5074.8
Venezuela,VEN,1996,3139.9
Venezuela,VEN,1997,3842.2
Venezuela,VEN,1998,3294.2
Venezuela,VEN,1999,5316.6
Venezuela,VEN,2000,2905.1
Venezuela,VEN,2001,2788.6
Venezuela,VEN,2002,1653
Venezuela,VEN,2003,1390.7
Venezuela,VEN,2004,3174.2
Venezuela,VEN,2005,1946
Venezuela,VEN,2006,2626.4
Venezuela,VEN,2007,146
Venezuela,VEN,2008,133.5
Venezuela,VEN,2009,165.3
Venezuela,VEN,2010,197.7
Venezuela,VEN,2011,165.07
Venezuela,VEN,2012,246.14
Venezuela,VEN,2013,139.89
Vietnam,VNM,1989,334.2
Vietnam,VNM,1991,430
Vietnam,VNM,1994,476.5
Vietnam,VNM,1995,700.1
Vietnam,VNM,1996,748.6
Vietnam,VNM,1997,790
Vietnam,VNM,1998,565
Vietnam,VNM,1999,466.2
Vietnam,VNM,2000,369.4
Vietnam,VNM,2001,353.7
Vietnam,VNM,2002,447.4
Vietnam,VNM,2003,404.6
Vietnam,VNM,2004,419.3
Vietnam,VNM,2005,458.7
Vietnam,VNM,2006,401.1
Vietnam,VNM,2007,298.2
Vietnam,VNM,2008,277.5
Vietnam,VNM,2009,289.3
Vietnam,VNM,2010,311.7
Vietnam,VNM,2011,292.87
Vietnam,VNM,2012,269.93
Vietnam,VNM,2013,252.85
Vietnam,VNM,2014,236.72
West Asia,,1989,10522
West Asia,,1991,3468.2
West Asia,,1995,15510.6
West Asia,,1996,14077.5
West Asia,,1997,13068.7
West Asia,,1998,10232.7
West Asia,,1999,8671
West Asia,,2000,8299
West Asia,,2006,5979.3
West Asia,,2007,5534
West Asia,,2008,5364.1
West Asia,,2009,4096.4
West Asia,,2010,3473.39
West Asia,,2011,3598.22
West Asia,,2012,3826.31
West Asia,,2013,2946.12
Western Africa,,1989,1988.2
Western Africa,,1990,1504.4
Western Africa,,1991,2675.8
Western Africa,,1992,1884.7
Western Africa,,1993,3588.9
Western Africa,,1994,3613
Western Africa,,1995,3560.9
Western Africa,,1996,6394.2
Western Africa,,1997,6574.9
Western Africa,,1998,6495.7
Western Africa,,1999,5751
Western Africa,,2000,5665.9
Western Africa,,2001,5071.7
Western Africa,,2002,4578.8
Western Africa,,2003,3695.6
Western Africa,,2004,3078.6
Western Africa,,2005,896.4
Western Africa,,2006,906
Western Africa,,2007,436.4
Western Africa,,2008,589.8
Western Africa,,2009,701.8
Western Africa,,2010,672
Western Africa,,2011,686.36
Western Africa,,2012,729.81
Western Africa,,2013,538.78
Western Indian Ocean,,1989,128.4
Western Indian Ocean,,1991,6.5
Western Indian Ocean,,1995,54.8
Western Indian Ocean,,1996,65.9
Western Indian Ocean,,1997,150.5
Western Indian Ocean,,1998,79.1
Western Indian Ocean,,1999,55.9
Western Indian Ocean,,2000,45.5
Western Indian Ocean,,2001,34.5
Western Indian Ocean,,2002,191.2
Western Indian Ocean,,2003,26.6
Western Indian Ocean,,2004,27.1
Western Indian Ocean,,2005,20.1
Western Indian Ocean,,2006,14.1
Western Indian Ocean,,2007,15.5
Western Indian Ocean,,2008,10.6
Western Indian Ocean,,2009,45.2
Western Indian Ocean,,2010,23.5
Western Indian Ocean,,2011,26.37
Western Indian Ocean,,2012,24.21
Western Indian Ocean,,2013,22.06
World,OWID_WRL,1989,1316294.6
World,OWID_WRL,1990,738815.6
World,OWID_WRL,1991,673441.2
World,OWID_WRL,1992,687962.2
World,OWID_WRL,1993,626345.1
World,OWID_WRL,1994,433194.8
World,OWID_WRL,1995,387046.8
World,OWID_WRL,1996,267992.5
World,OWID_WRL,1997,248869.7
World,OWID_WRL,1998,318250.4
World,OWID_WRL,1999,268225.8
World,OWID_WRL,2000,252201.3
World,OWID_WRL,2001,207099.7
World,OWID_WRL,2002,169428.8
World,OWID_WRL,2003,164590.4
World,OWID_WRL,2004,132105.3
World,OWID_WRL,2005,95591.9
World,OWID_WRL,2006,87156.2
World,OWID_WRL,2007,67083.6
World,OWID_WRL,2008,54077.3
World,OWID_WRL,2009,50818.45
World,OWID_WRL,2010,45527.99
World,OWID_WRL,2011,42618.99
World,OWID_WRL,2012,43003.63
World,OWID_WRL,2013,32450.38
World,OWID_WRL,2014,6922.26
Yemen,YEM,1989,20.9
Yemen,YEM,1991,27
Yemen,YEM,1995,2563.8
Yemen,YEM,1996,1925.4
Yemen,YEM,1997,1581.1
Yemen,YEM,1998,1279.6
Yemen,YEM,1999,1238.7
Yemen,YEM,2000,1253.4
Yemen,YEM,2001,1236.2
Yemen,YEM,2002,1135.8
Yemen,YEM,2003,873.6
Yemen,YEM,2004,856.8
Yemen,YEM,2005,818.3
Yemen,YEM,2006,535.3
Yemen,YEM,2007,427.5
Yemen,YEM,2008,431
Yemen,YEM,2009,314.6
Yemen,YEM,2010,178.19
Yemen,YEM,2011,89.98
Yemen,YEM,2012,112.94
Yemen,YEM,2013,127.16
Zambia,ZMB,1989,22.3
Zambia,ZMB,1990,34.6
Zambia,ZMB,1991,26.3
Zambia,ZMB,1992,31.8
Zambia,ZMB,1993,31.2
Zambia,ZMB,1994,64
Zambia,ZMB,1995,50.2
Zambia,ZMB,1996,60.9
Zambia,ZMB,1997,63.4
Zambia,ZMB,1998,57.7
Zambia,ZMB,1999,55.4
Zambia,ZMB,2000,53.2
Zambia,ZMB,2001,26.8
Zambia,ZMB,2002,24
Zambia,ZMB,2003,22.9
Zambia,ZMB,2004,22.2
Zambia,ZMB,2005,20.5
Zambia,ZMB,2006,13.3
Zambia,ZMB,2007,10.8
Zambia,ZMB,2008,6.9
Zambia,ZMB,2009,3.9
Zambia,ZMB,2010,11.2
Zambia,ZMB,2011,9.23
Zambia,ZMB,2012,8.8
Zambia,ZMB,2013,4.99
Zambia,ZMB,2014,4.4
Zimbabwe,ZWE,1989,494.3
Zimbabwe,ZWE,1991,390
Zimbabwe,ZWE,1993,676.3
Zimbabwe,ZWE,1994,907.1
Zimbabwe,ZWE,1995,891.2
Zimbabwe,ZWE,1996,901.3
Zimbabwe,ZWE,1997,1051.3
Zimbabwe,ZWE,1998,1249.6
Zimbabwe,ZWE,1999,719.5
Zimbabwe,ZWE,2000,524.9
Zimbabwe,ZWE,2001,836.7
Zimbabwe,ZWE,2002,345.8
Zimbabwe,ZWE,2003,227.4
Zimbabwe,ZWE,2004,303.4
Zimbabwe,ZWE,2005,212.3
Zimbabwe,ZWE,2006,229.4
Zimbabwe,ZWE,2007,92.3
Zimbabwe,ZWE,2008,37.3
Zimbabwe,ZWE,2009,40.8
Zimbabwe,ZWE,2010,29.3
Zimbabwe,ZWE,2011,22.22
Zimbabwe,ZWE,2012,16.2
Zimbabwe,ZWE,2013,15.76
Zimbabwe,ZWE,2014,13.32
