,Entity,Year,Food Emissions
4164,Puerto Rico,1994,2616378.8000000003
4165,Puerto Rico,1995,2485478.5
4166,Puerto Rico,1996,2489180.4
4167,Puerto Rico,1997,2531717.6
4168,Puerto Rico,1998,2531124.9
4169,Puerto Rico,1999,2543942.5
4170,Puerto Rico,2000,2562620.2
4171,Puerto Rico,2001,2563415.9
4172,Puerto Rico,2002,2557607.5
4173,Puerto Rico,2003,2558656.5
4174,Puerto Rico,2004,2473360.0
4175,Puerto Rico,2005,2445391.7
4176,Puerto Rico,2006,2444652.9
4177,Puerto Rico,2007,2448197.0
4178,Puerto Rico,2008,2445986.9
4179,Puerto Rico,2009,2428129.3000000003
4180,Puerto Rico,2010,2450269.1
4181,Puerto Rico,2011,2449876.6
4182,Puerto Rico,2012,2480290.9
4183,Puerto Rico,2013,2443946.4000000004
4184,Puerto Rico,2014,2474463.2
4186,Qatar,1990,5083730.0
4187,Qatar,1991,5050230.0
4188,Qatar,1992,5104080.0
4189,Qatar,1993,4921720.0
4190,Qatar,1994,5017460.0
4191,Qatar,1995,4774260.0
4192,Qatar,1996,5599110.0
4193,Qatar,1997,8349620.0
4194,Qatar,1998,8268070.0
4195,Qatar,1999,8625530.0
4196,Qatar,2000,8605070.0
4197,Qatar,2001,7786730.0
4198,Qatar,2002,6655010.0
4199,Qatar,2003,7712930.0
4200,Qatar,2004,8181880.0
4201,Qatar,2005,8513470.0
4202,Qatar,2006,9334090.0
4203,Qatar,2007,9698700.0
4204,Qatar,2008,11026900.0
4205,Qatar,2009,12367100.0
4206,Qatar,2010,13206100.0
4207,Qatar,2011,14879900.0
4208,Qatar,2012,13478800.0
4209,Qatar,2013,20235900.0
4210,Qatar,2014,20591500.0
4212,Reunion,1990,209624.9
4213,Reunion,1991,235953.9
4214,Reunion,1992,239982.9
4215,Reunion,1993,259820.9
4216,Reunion,1994,263596.9
4217,Reunion,1995,302130.9
4218,Reunion,1996,315756.0
4219,Reunion,1997,343764.30000000005
4220,Reunion,1998,374369.9
4221,Reunion,1999,395020.8
4222,Reunion,2000,403061.6
4223,Reunion,2001,532364.3999999999
4224,Reunion,2002,538281.9
4225,Reunion,2003,557305.6
4226,Reunion,2004,585419.5
4227,Reunion,2005,588871.6000000001
4228,Reunion,2006,496681.0
4229,Reunion,2007,499856.0
4230,Reunion,2008,508895.0
4231,Reunion,2009,530033.0
4232,Reunion,2010,518632.8
4233,Reunion,2011,571157.2999999999
4234,Reunion,2012,583738.0
4235,Reunion,2013,493491.0
4236,Reunion,2014,503802.0
4238,Romania,1990,54733948.9
4239,Romania,1991,46095749.5
4240,Romania,1992,44979550.0
4241,Romania,1993,40293950.6
4242,Romania,1994,40263551.2
4243,Romania,1995,39991775.3
4244,Romania,1996,39775729.5
4245,Romania,1997,37540140.1
4246,Romania,1998,33196773.899999995
4247,Romania,1999,31450610.4
4248,Romania,2000,32398109.9
4249,Romania,2001,32695142.2
4250,Romania,2002,32888661.200000003
4251,Romania,2003,33053723.9
4252,Romania,2004,35279015.0
4253,Romania,2005,35017152.6
4254,Romania,2006,34565259.4
4255,Romania,2007,36655831.5
4256,Romania,2008,35864771.2
4257,Romania,2009,31614816.3
4258,Romania,2010,32183151.700000003
4259,Romania,2011,33601664.6
4260,Romania,2012,34800291.6
4261,Romania,2013,33378434.8
4262,Romania,2014,34215462.6
4264,Russia,1990,710820621.4000001
4265,Russia,1991,703126447.0
4266,Russia,1992,665373518.9
4267,Russia,1993,630586536.6
4268,Russia,1994,597860126.3000001
4269,Russia,1995,579483795.8000001
4270,Russia,1996,515896567.3
4271,Russia,1997,429806874.8
4272,Russia,1998,482954601.0
4273,Russia,1999,429952391.2000001
4274,Russia,2000,443993236.5
4275,Russia,2001,523655493.4
4276,Russia,2002,554609012.5
4277,Russia,2003,645798550.6999999
4278,Russia,2004,498995483.1
4279,Russia,2005,530896797.6
4280,Russia,2006,468479581.9
4281,Russia,2007,437966373.7000001
4282,Russia,2008,676898043.1
4283,Russia,2009,481859419.0
4284,Russia,2010,499106599.7
4285,Russia,2011,520544175.3
4286,Russia,2012,611810212.9
4287,Russia,2013,521017889.0
4288,Russia,2014,540353385.8
4290,Rwanda,1990,5838496.7
4291,Rwanda,1991,5852158.0
4292,Rwanda,1992,5738308.5
4293,Rwanda,1993,5571040.899999999
4294,Rwanda,1994,5438677.9
4295,Rwanda,1995,5268531.399999999
4296,Rwanda,1996,4818995.0
4297,Rwanda,1997,5050655.3
4298,Rwanda,1998,5239950.399999999
4299,Rwanda,1999,5293395.9
4300,Rwanda,2000,5190601.199999999
4301,Rwanda,2001,5455140.4
4302,Rwanda,2002,5493599.2
4303,Rwanda,2003,7611188.1
4304,Rwanda,2004,6545328.9
4305,Rwanda,2005,7354866.699999999
4306,Rwanda,2006,7188335.1
4307,Rwanda,2007,6323082.8
4308,Rwanda,2008,7875994.399999999
4309,Rwanda,2009,7085734.1
4310,Rwanda,2010,7579899.2
4311,Rwanda,2011,7325402.1
4312,Rwanda,2012,7082026.4
4313,Rwanda,2013,8096303.499999999
4314,Rwanda,2014,6960764.5
4316,Saint Helena,1990,4301.509999999999
4317,Saint Helena,1991,3844.19
4318,Saint Helena,1992,3812.47
4319,Saint Helena,1993,3897.44
4320,Saint Helena,1994,3291.54
4321,Saint Helena,1995,3270.76
4322,Saint Helena,1996,3259.84
4323,Saint Helena,1997,3248.96
4324,Saint Helena,1998,3251.4100000000003
4325,Saint Helena,1999,3294.79
4326,Saint Helena,2000,4101.18
4327,Saint Helena,2001,3607.33
4328,Saint Helena,2002,3591.68
4329,Saint Helena,2003,3612.45
4330,Saint Helena,2004,3725.15
4331,Saint Helena,2005,3762.42
4332,Saint Helena,2006,2341.84
4333,Saint Helena,2007,2487.3500000000004
4334,Saint Helena,2008,2558.79
4335,Saint Helena,2009,2566.29
4336,Saint Helena,2010,2654.28
4337,Saint Helena,2011,2700.48
4338,Saint Helena,2012,2707.4
4339,Saint Helena,2013,2967.16
4340,Saint Helena,2014,2962.61
4342,Saint Kitts and Nevis,1990,39988.9
4343,Saint Kitts and Nevis,1991,41539.7
4344,Saint Kitts and Nevis,1992,43065.2
4345,Saint Kitts and Nevis,1993,41656.3
4346,Saint Kitts and Nevis,1994,41726.600000000006
4347,Saint Kitts and Nevis,1995,42001.5
4348,Saint Kitts and Nevis,1996,43253.5
4349,Saint Kitts and Nevis,1997,45905.2
4350,Saint Kitts and Nevis,1998,46539.8
4351,Saint Kitts and Nevis,1999,47946.6
4352,Saint Kitts and Nevis,2000,49541.7
4353,Saint Kitts and Nevis,2001,50420.8
4354,Saint Kitts and Nevis,2002,50868.0
4355,Saint Kitts and Nevis,2003,55906.4
4356,Saint Kitts and Nevis,2004,58694.0
4357,Saint Kitts and Nevis,2005,56579.0
4358,Saint Kitts and Nevis,2006,46563.6
4359,Saint Kitts and Nevis,2007,53324.6
4360,Saint Kitts and Nevis,2008,56813.7
4361,Saint Kitts and Nevis,2009,54769.6
4362,Saint Kitts and Nevis,2010,55931.1
4363,Saint Kitts and Nevis,2011,54894.3
4364,Saint Kitts and Nevis,2012,67429.9
4365,Saint Kitts and Nevis,2013,63349.3
4366,Saint Kitts and Nevis,2014,62939.7
4368,Saint Lucia,1990,105802.6
4369,Saint Lucia,1991,107951.7
4370,Saint Lucia,1992,111990.5
4371,Saint Lucia,1993,109568.9
4372,Saint Lucia,1994,115077.6
4373,Saint Lucia,1995,117996.6
4374,Saint Lucia,1996,120972.4
4375,Saint Lucia,1997,123114.8
4376,Saint Lucia,1998,117372.1
4377,Saint Lucia,1999,122327.8
4378,Saint Lucia,2000,125810.30000000002
4379,Saint Lucia,2001,125497.7
4380,Saint Lucia,2002,122543.1
4381,Saint Lucia,2003,126383.1
4382,Saint Lucia,2004,123743.7
4383,Saint Lucia,2005,122090.6
4384,Saint Lucia,2006,121210.2
4385,Saint Lucia,2007,125842.5
4386,Saint Lucia,2008,124750.7
4387,Saint Lucia,2009,123124.7
4388,Saint Lucia,2010,123120.3
4389,Saint Lucia,2011,122910.6
4390,Saint Lucia,2012,144059.7
4391,Saint Lucia,2013,144120.59999999998
4392,Saint Lucia,2014,145589.2
4394,Saint Pierre and Miquelon,1990,15692.6
4395,Saint Pierre and Miquelon,1991,14112.0
4396,Saint Pierre and Miquelon,1992,14474.0
4397,Saint Pierre and Miquelon,1993,11383.32
4398,Saint Pierre and Miquelon,1994,11493.679999999998
4399,Saint Pierre and Miquelon,1995,9147.49
4400,Saint Pierre and Miquelon,1996,9157.15
4401,Saint Pierre and Miquelon,1997,8761.730000000001
4402,Saint Pierre and Miquelon,1998,9740.51
4403,Saint Pierre and Miquelon,1999,11081.8
4404,Saint Pierre and Miquelon,2000,11179.53
4405,Saint Pierre and Miquelon,2001,14652.16
4406,Saint Pierre and Miquelon,2002,14300.06
4407,Saint Pierre and Miquelon,2003,14347.11
4408,Saint Pierre and Miquelon,2004,14646.39
4409,Saint Pierre and Miquelon,2005,14218.97
4410,Saint Pierre and Miquelon,2006,10511.97
4411,Saint Pierre and Miquelon,2007,10736.54
4412,Saint Pierre and Miquelon,2008,10894.34
4413,Saint Pierre and Miquelon,2009,11060.98
4414,Saint Pierre and Miquelon,2010,11240.91
4415,Saint Pierre and Miquelon,2011,11164.79
4416,Saint Pierre and Miquelon,2012,14544.3
4417,Saint Pierre and Miquelon,2013,13954.6
4418,Saint Pierre and Miquelon,2014,15875.0
4420,Saint Vincent and the Grenadines,1990,52755.6
4421,Saint Vincent and the Grenadines,1991,51857.4
4422,Saint Vincent and the Grenadines,1992,52614.2
4423,Saint Vincent and the Grenadines,1993,52889.5
4424,Saint Vincent and the Grenadines,1994,55666.8
4425,Saint Vincent and the Grenadines,1995,56387.7
4426,Saint Vincent and the Grenadines,1996,56738.7
4427,Saint Vincent and the Grenadines,1997,57190.4
4428,Saint Vincent and the Grenadines,1998,59436.3
4429,Saint Vincent and the Grenadines,1999,62735.9
4430,Saint Vincent and the Grenadines,2000,61994.0
4431,Saint Vincent and the Grenadines,2001,62166.600000000006
4432,Saint Vincent and the Grenadines,2002,65743.1
4433,Saint Vincent and the Grenadines,2003,65495.4
4434,Saint Vincent and the Grenadines,2004,66979.4
4435,Saint Vincent and the Grenadines,2005,66443.5
4436,Saint Vincent and the Grenadines,2006,67298.1
4437,Saint Vincent and the Grenadines,2007,70823.7
4438,Saint Vincent and the Grenadines,2008,73950.8
4439,Saint Vincent and the Grenadines,2009,72662.3
4440,Saint Vincent and the Grenadines,2010,73447.9
4441,Saint Vincent and the Grenadines,2011,71817.3
4442,Saint Vincent and the Grenadines,2012,80917.2
4443,Saint Vincent and the Grenadines,2013,75531.8
4444,Saint Vincent and the Grenadines,2014,74137.3
4446,Samoa,1990,184744.7
4447,Samoa,1991,184099.7
4448,Samoa,1992,180916.7
4449,Samoa,1993,184035.7
4450,Samoa,1994,181768.7
4451,Samoa,1995,178823.7
4452,Samoa,1996,181258.1
4453,Samoa,1997,182104.1
4454,Samoa,1998,187342.4
4455,Samoa,1999,185174.4
4456,Samoa,2000,185021.5
4457,Samoa,2001,198782.0
4458,Samoa,2002,198642.0
4459,Samoa,2003,201071.0
4460,Samoa,2004,204333.0
4461,Samoa,2005,205018.0
4462,Samoa,2006,204391.0
4463,Samoa,2007,196202.0
4464,Samoa,2008,195207.0
4465,Samoa,2009,203109.0
4466,Samoa,2010,213958.0
4467,Samoa,2011,233137.8
4468,Samoa,2012,237989.0
4469,Samoa,2013,237001.0
4470,Samoa,2014,233599.0
4472,Sao Tome and Principe,1990,30370.6
4473,Sao Tome and Principe,1991,31594.6
4474,Sao Tome and Principe,1992,32229.9
4475,Sao Tome and Principe,1993,32423.7
4476,Sao Tome and Principe,1994,33087.3
4477,Sao Tome and Principe,1995,34944.8
4478,Sao Tome and Principe,1996,35817.4
4479,Sao Tome and Principe,1997,36779.4
4480,Sao Tome and Principe,1998,37046.9
4481,Sao Tome and Principe,1999,37753.2
4482,Sao Tome and Principe,2000,38761.4
4483,Sao Tome and Principe,2001,40387.7
4484,Sao Tome and Principe,2002,42123.9
4485,Sao Tome and Principe,2003,43948.3
4486,Sao Tome and Principe,2004,44235.2
4487,Sao Tome and Principe,2005,44861.4
4488,Sao Tome and Principe,2006,300583.8
4489,Sao Tome and Principe,2007,297644.6
4490,Sao Tome and Principe,2008,302143.3
4491,Sao Tome and Principe,2009,304044.3
4492,Sao Tome and Principe,2010,304303.3
4493,Sao Tome and Principe,2011,57760.2
4494,Sao Tome and Principe,2012,59963.8
4495,Sao Tome and Principe,2013,60750.4
4496,Sao Tome and Principe,2014,63001.0
4498,Saudi Arabia,1990,32193100.0
4499,Saudi Arabia,1991,32594200.0
4500,Saudi Arabia,1992,33034900.0
4501,Saudi Arabia,1993,33488300.000000004
4502,Saudi Arabia,1994,37477100.0
4503,Saudi Arabia,1995,35608200.0
4504,Saudi Arabia,1996,36887400.0
4505,Saudi Arabia,1997,37831800.0
4506,Saudi Arabia,1998,37686100.0
4507,Saudi Arabia,1999,37431300.0
4508,Saudi Arabia,2000,39689000.0
4509,Saudi Arabia,2001,40442900.0
4510,Saudi Arabia,2002,41237700.0
4511,Saudi Arabia,2003,43009500.0
4512,Saudi Arabia,2004,44582300.0
4513,Saudi Arabia,2005,46452200.0
4514,Saudi Arabia,2006,48877900.0
4515,Saudi Arabia,2007,51628500.0
4516,Saudi Arabia,2008,53743500.0
4517,Saudi Arabia,2009,53699800.0
4518,Saudi Arabia,2010,55751600.0
4519,Saudi Arabia,2011,59369600.0
4520,Saudi Arabia,2012,63438100.0
4521,Saudi Arabia,2013,65363400.0
4522,Saudi Arabia,2014,68911000.0
4524,Senegal,1990,15335719.7
4525,Senegal,1991,15531434.2
4526,Senegal,1992,15719199.9
4527,Senegal,1993,15944886.7
4528,Senegal,1994,16113924.099999998
4529,Senegal,1995,16205452.000000002
4530,Senegal,1996,17155545.799999997
4531,Senegal,1997,17644626.8
4532,Senegal,1998,18639317.0
4533,Senegal,1999,20105940.3
4534,Senegal,2000,18975696.1
4535,Senegal,2001,19714940.7
4536,Senegal,2002,18997915.0
4537,Senegal,2003,18770843.8
4538,Senegal,2004,18999631.2
4539,Senegal,2005,19314831.7
4540,Senegal,2006,17565253.0
4541,Senegal,2007,17817652.599999998
4542,Senegal,2008,18184273.1
4543,Senegal,2009,18695878.8
4544,Senegal,2010,19323225.0
4545,Senegal,2011,20835125.8
4546,Senegal,2012,21128404.6
4547,Senegal,2013,21243974.9
4548,Senegal,2014,21655489.4
4550,Serbia and Montenegro,1990,13950000.0
4551,Serbia and Montenegro,1991,13141300.0
4552,Serbia and Montenegro,1992,13212609.7
4553,Serbia and Montenegro,1993,13058809.7
4554,Serbia and Montenegro,1994,12694509.7
4555,Serbia and Montenegro,1995,13538609.7
4556,Serbia and Montenegro,1996,14742263.6
4557,Serbia and Montenegro,1997,15342638.5
4558,Serbia and Montenegro,1998,15457987.0
4559,Serbia and Montenegro,1999,14313257.6
4560,Serbia and Montenegro,2000,14011534.8
4561,Serbia and Montenegro,2001,14915565.1
4562,Serbia and Montenegro,2002,15274029.9
4563,Serbia and Montenegro,2003,15460213.1
4564,Serbia and Montenegro,2004,16953662.099999998
4565,Serbia and Montenegro,2005,17113395.400000002
4566,Serbia and Montenegro,2006,16915194.5
4567,Serbia and Montenegro,2007,18386021.6
4568,Serbia and Montenegro,2008,18697007.8
4569,Serbia and Montenegro,2009,18033377.4
4570,Serbia and Montenegro,2010,19305734.6
4571,Serbia and Montenegro,2011,21127454.1
4572,Serbia and Montenegro,2012,21177166.4
4573,Serbia and Montenegro,2013,20922823.4
4574,Serbia and Montenegro,2014,20151128.3
4576,Seychelles,1990,62148.8
4577,Seychelles,1991,68790.59999999999
4578,Seychelles,1992,67482.70000000001
4579,Seychelles,1993,67744.6
4580,Seychelles,1994,68245.9
4581,Seychelles,1995,75470.2
4582,Seychelles,1996,76310.1
4583,Seychelles,1997,83699.7
4584,Seychelles,1998,81392.2
4585,Seychelles,1999,81553.9
4586,Seychelles,2000,78756.90000000001
4587,Seychelles,2001,78763.5
4588,Seychelles,2002,94845.9
4589,Seychelles,2003,97675.0
4590,Seychelles,2004,101598.0
4591,Seychelles,2005,100385.0
4592,Seychelles,2006,117754.0
4593,Seychelles,2007,108113.0
4594,Seychelles,2008,111370.0
4595,Seychelles,2009,119202.0
4596,Seychelles,2010,111252.0
4597,Seychelles,2011,128154.0
4598,Seychelles,2012,131784.0
4599,Seychelles,2013,117827.0
4600,Seychelles,2014,117753.0
4602,Sierra Leone,1990,9835513.8
4603,Sierra Leone,1991,9776784.9
4604,Sierra Leone,1992,9718506.0
4605,Sierra Leone,1993,9792107.4
4606,Sierra Leone,1994,9682698.8
4607,Sierra Leone,1995,9539860.4
4608,Sierra Leone,1996,8047530.500000001
4609,Sierra Leone,1997,8079105.0
4610,Sierra Leone,1998,8142770.199999999
4611,Sierra Leone,1999,7848012.3
4612,Sierra Leone,2000,7775950.0
4613,Sierra Leone,2001,8323180.4
4614,Sierra Leone,2002,8442268.3
4615,Sierra Leone,2003,10357197.9
4616,Sierra Leone,2004,11537172.7
4617,Sierra Leone,2005,9819109.2
4618,Sierra Leone,2006,13137258.8
4619,Sierra Leone,2007,10595665.8
4620,Sierra Leone,2008,9764990.6
4621,Sierra Leone,2009,11529641.5
4622,Sierra Leone,2010,10015225.0
4623,Sierra Leone,2011,4444050.0
4624,Sierra Leone,2012,6210036.399999999
4625,Sierra Leone,2013,5182791.6
4626,Sierra Leone,2014,6701242.3
4628,Singapore,1990,2833235.4
4629,Singapore,1991,3036215.4
4630,Singapore,1992,2969725.4000000004
4631,Singapore,1993,3248525.4
4632,Singapore,1994,3504245.4
4633,Singapore,1995,3617515.4
4634,Singapore,1996,3753329.0
4635,Singapore,1997,3912538.8
4636,Singapore,1998,3910374.1
4637,Singapore,1999,4122306.2
4638,Singapore,2000,4272302.7
4639,Singapore,2001,4427800.0
4640,Singapore,2002,4580060.0
4641,Singapore,2003,4514490.0
4642,Singapore,2004,4849120.0
4643,Singapore,2005,4944580.0
4644,Singapore,2006,5151560.0
4645,Singapore,2007,5423880.0
4646,Singapore,2008,5511380.0
4647,Singapore,2009,5284010.0
4648,Singapore,2010,5487230.0
4649,Singapore,2011,5715275.8
4650,Singapore,2012,5771030.0
4651,Singapore,2013,5758590.0
4652,Singapore,2014,5744610.0
4654,Slovakia,1990,15801995.94
4655,Slovakia,1991,13262619.24
4656,Slovakia,1992,11930942.42
4657,Slovakia,1993,12530368.1
4658,Slovakia,1994,11533605.5
4659,Slovakia,1995,11629590.1
4660,Slovakia,1996,11983355.2
4661,Slovakia,1997,12049396.9
4662,Slovakia,1998,11445840.7
4663,Slovakia,1999,11086269.3
4664,Slovakia,2000,11075121.3
4665,Slovakia,2001,10192365.8
4666,Slovakia,2002,9900375.9
4667,Slovakia,2003,9955567.8
4668,Slovakia,2004,9960037.4
4669,Slovakia,2005,10254412.1
4670,Slovakia,2006,10843362.5
4671,Slovakia,2007,10637788.7
4672,Slovakia,2008,10502434.0
4673,Slovakia,2009,9541425.1
4674,Slovakia,2010,10099615.3
4675,Slovakia,2011,10048167.1
4676,Slovakia,2012,9687554.5
4677,Slovakia,2013,9930387.0
4678,Slovakia,2014,9610481.1
4680,Slovenia,1990,4335562.699999999
4681,Slovenia,1991,3966922.7
4682,Slovenia,1992,3784982.7
4683,Slovenia,1993,3902262.7
4684,Slovenia,1994,3896222.7
4685,Slovenia,1995,3922382.7
4686,Slovenia,1996,4241034.4
4687,Slovenia,1997,4387381.600000001
4688,Slovenia,1998,4434972.2
4689,Slovenia,1999,4482154.600000001
4690,Slovenia,2000,4608740.0
4691,Slovenia,2001,4843432.0
4692,Slovenia,2002,5014273.5
4693,Slovenia,2003,5175290.1
4694,Slovenia,2004,5084745.0
4695,Slovenia,2005,5118695.7
4696,Slovenia,2006,5663491.1
4697,Slovenia,2007,5643541.3
4698,Slovenia,2008,5682437.7
4699,Slovenia,2009,5295205.3
4700,Slovenia,2010,5259040.899999999
4701,Slovenia,2011,5021149.0
4702,Slovenia,2012,4958044.100000001
4703,Slovenia,2013,4861177.7
4704,Slovenia,2014,4869237.6
4706,Solomon Islands,1990,1796773.1
4707,Solomon Islands,1991,1800156.2
4708,Solomon Islands,1992,1803734.3
4709,Solomon Islands,1993,1805800.5
4710,Solomon Islands,1994,1802637.6
4711,Solomon Islands,1995,1806142.8
4712,Solomon Islands,1996,1808461.6
4713,Solomon Islands,1997,1810254.8
4714,Solomon Islands,1998,1811022.0
4715,Solomon Islands,1999,1814084.2
4716,Solomon Islands,2000,1818170.4
4717,Solomon Islands,2001,1757414.2
4718,Solomon Islands,2002,1758736.3
4719,Solomon Islands,2003,1762430.1
4720,Solomon Islands,2004,1768995.1
4721,Solomon Islands,2005,1773902.4
4722,Solomon Islands,2006,1837193.9
4723,Solomon Islands,2007,1840974.0
4724,Solomon Islands,2008,1848880.0
4725,Solomon Islands,2009,1853028.0
4726,Solomon Islands,2010,1859025.9
4727,Solomon Islands,2011,1873564.8
4728,Solomon Islands,2012,1892545.4
4729,Solomon Islands,2013,1878628.3
4730,Solomon Islands,2014,1874065.3
4732,Somalia,1990,39815815.2
4733,Somalia,1991,37035027.2
4734,Somalia,1992,35114842.3
4735,Somalia,1993,37030563.3
4736,Somalia,1994,38794993.3
4737,Somalia,1995,39454035.4
4738,Somalia,1996,39984777.5
4739,Somalia,1997,40481588.8
4740,Somalia,1998,40463866.2
4741,Somalia,1999,40693889.5
4742,Somalia,2000,41029356.7
4743,Somalia,2001,41594086.5
4744,Somalia,2002,41898542.900000006
4745,Somalia,2003,42034276.3
4746,Somalia,2004,42380746.0
4747,Somalia,2005,42838043.6
4748,Somalia,2006,41630756.2
4749,Somalia,2007,40547760.2
4750,Somalia,2008,40605247.1
4751,Somalia,2009,40663957.6
4752,Somalia,2010,40869125.6
4753,Somalia,2011,41090596.7
4754,Somalia,2012,41419498.3
4755,Somalia,2013,41554678.5
4756,Somalia,2014,41782259.4
4758,South Africa,1990,76664556.5
4759,South Africa,1991,76730156.5
4760,South Africa,1992,76188956.5
4761,South Africa,1993,75796156.5
4762,South Africa,1994,77690956.5
4763,South Africa,1995,79309381.8
4764,South Africa,1996,80131671.7
4765,South Africa,1997,81544950.1
4766,South Africa,1998,83248565.9
4767,South Africa,1999,81688368.0
4768,South Africa,2000,77712737.8
4769,South Africa,2001,80420866.0
4770,South Africa,2002,83215040.1
4771,South Africa,2003,85779244.5
4772,South Africa,2004,88737230.10000001
4773,South Africa,2005,91823669.2
4774,South Africa,2006,87737566.8
4775,South Africa,2007,92782408.8
4776,South Africa,2008,93004057.4
4777,South Africa,2009,96757937.0
4778,South Africa,2010,96224851.1
4779,South Africa,2011,96159349.3
4780,South Africa,2012,97766966.4
4781,South Africa,2013,98563338.8
4782,South Africa,2014,100390641.1
4784,South Korea,1990,61301998.0
4785,South Korea,1991,64707695.3
4786,South Korea,1992,67226409.1
4787,South Korea,1993,71853139.9
4788,South Korea,1994,75911088.1
4789,South Korea,1995,79828154.2
4790,South Korea,1996,84157606.9
4791,South Korea,1997,86325770.6
4792,South Korea,1998,77391901.7
4793,South Korea,1999,79283701.3
4794,South Korea,2000,83357193.10000001
4795,South Korea,2001,86013209.7
4796,South Korea,2002,85851400.9
4797,South Korea,2003,85878433.8
4798,South Korea,2004,86996508.1
4799,South Korea,2005,86085304.39999999
4800,South Korea,2006,87163156.4
4801,South Korea,2007,88477119.7
4802,South Korea,2008,85611380.7
4803,South Korea,2009,87019387.5
4804,South Korea,2010,90911861.4
4805,South Korea,2011,91523152.7
4806,South Korea,2012,91318062.1
4807,South Korea,2013,91504973.1
4808,South Korea,2014,89021795.5
4810,Spain,1990,80585513.3
4811,Spain,1991,82143213.3
4812,Spain,1992,82180813.3
4813,Spain,1993,79587313.30000001
4814,Spain,1994,82307973.3
4815,Spain,1995,85563732.2
4816,Spain,1996,86035313.0
4817,Spain,1997,90694150.1
4818,Spain,1998,92107522.2
4819,Spain,1999,96309712.7
4820,Spain,2000,102196715.1
4821,Spain,2001,103844999.2
4822,Spain,2002,106129873.6
4823,Spain,2003,111086169.5
4824,Spain,2004,112081336.2
4825,Spain,2005,112554310.6
4826,Spain,2006,108949044.4
4827,Spain,2007,112400837.5
4828,Spain,2008,105250337.5
4829,Spain,2009,100650829.9
4830,Spain,2010,98740018.8
4831,Spain,2011,98599708.4
4832,Spain,2012,97161516.6
4833,Spain,2013,93880567.5
4834,Spain,2014,94461947.5
4836,Sri Lanka,1990,18735417.9
4837,Sri Lanka,1991,17716120.400000002
4838,Sri Lanka,1992,17774293.9
4839,Sri Lanka,1993,18204037.8
4840,Sri Lanka,1994,18792085.5
4841,Sri Lanka,1995,18547784.6
4842,Sri Lanka,1996,16618280.599999998
4843,Sri Lanka,1997,16493160.4
4844,Sri Lanka,1998,15759664.9
4845,Sri Lanka,1999,16600725.2
4846,Sri Lanka,2000,16154848.5
4847,Sri Lanka,2001,16323141.499999998
4848,Sri Lanka,2002,16776607.8
4849,Sri Lanka,2003,17579160.8
4850,Sri Lanka,2004,16312423.2
4851,Sri Lanka,2005,17943434.400000002
4852,Sri Lanka,2006,16593760.2
4853,Sri Lanka,2007,16066754.6
4854,Sri Lanka,2008,17887563.5
4855,Sri Lanka,2009,17168603.2
4856,Sri Lanka,2010,18422363.7
4857,Sri Lanka,2011,19447922.4
4858,Sri Lanka,2012,19726836.0
4859,Sri Lanka,2013,20262191.4
4860,Sri Lanka,2014,18092564.3
4862,Sudan,1990,327100144.8
4863,Sudan,1991,328832649.4
4864,Sudan,1992,334608828.4
4865,Sudan,1993,339255509.1
4866,Sudan,1994,343257619.1
4867,Sudan,1995,344661455.0
4868,Sudan,1996,301833359.1
4869,Sudan,1997,315070559.5
4870,Sudan,1998,334230197.3
4871,Sudan,1999,331948631.8
4872,Sudan,2000,333607893.8
4873,Sudan,2001,353944805.3
4874,Sudan,2002,441793134.3
4875,Sudan,2003,329820484.7
4876,Sudan,2004,414198945.1
4877,Sudan,2005,369107820.4
4878,Sudan,2006,370936035.7
4879,Sudan,2007,365908143.0
4880,Sudan,2008,379336335.5
4881,Sudan,2009,519310751.9
4882,Sudan,2010,400553249.0
4883,Sudan,2011,463859780.3
4884,Sudan,2012,427603115.8
4885,Sudan,2013,343076787.79999995
4886,Sudan,2014,262427256.2
4888,Suriname,1990,4832995.699999999
4889,Suriname,1991,4906368.600000001
4890,Suriname,1992,4993191.399999999
4891,Suriname,1993,4865454.2
4892,Suriname,1994,4866947.1
4893,Suriname,1995,4935525.6
4894,Suriname,1996,3907686.3
4895,Suriname,1997,3993254.6
4896,Suriname,1998,4499472.3
4897,Suriname,1999,3736158.9
4898,Suriname,2000,3584001.2
4899,Suriname,2001,3724082.5
4900,Suriname,2002,5296640.100000001
4901,Suriname,2003,8618003.9
4902,Suriname,2004,7104429.8
4903,Suriname,2005,4466999.699999999
4904,Suriname,2006,4846905.399999999
4905,Suriname,2007,4114432.4
4906,Suriname,2008,5218680.3
4907,Suriname,2009,5986798.399999999
4908,Suriname,2010,5002780.7
4909,Suriname,2011,4995384.7
4910,Suriname,2012,5106994.8
4911,Suriname,2013,5408467.5
4912,Suriname,2014,5468906.0
4914,Swaziland,1990,1932397.4
4915,Swaziland,1991,2010434.2
4916,Swaziland,1992,2045328.9
4917,Swaziland,1993,1792060.4
4918,Swaziland,1994,1829487.6
4919,Swaziland,1995,1858319.7
4920,Swaziland,1996,2020360.9
4921,Swaziland,1997,2001434.6
4922,Swaziland,1998,2001780.4
4923,Swaziland,1999,1996919.8
4924,Swaziland,2000,1939413.5
4925,Swaziland,2001,1731979.7
4926,Swaziland,2002,1751089.9
4927,Swaziland,2003,1885815.5
4928,Swaziland,2004,1896553.6
